index	5primepreterm	bkgdpreterm	initiationrate	mutant	proteins_mutant	proteins_yfp0	selpreterm	simulation_time	stallstrengthindex	ps_ratio	stallstrength
937	0.0	0	0.3	cta8	4239	10000	1.0	34886.61	14.0	0.4239	0.75
938	0.0	0	0.3	cta2	3825	10000	1.0	34786.94	12.0	0.3825	0.65
939	0.0	0	0.3	ctc18	6182	10000	0.0	34861.77	9.0	0.6182	0.2
940	0.0	0	0.3	ctc18	9235	10000	0.0	34468.51	16.0	0.9235	0.34
941	0.0	0	0.3	ctt2	7212	10000	0.0	34851.96	18.0	0.7212	0.38
942	0.0	0	0.3	ctc2	716	10000	0.0	35001.6	0.0	0.0716	0.02
943	0.0	0	0.3	cta13	3758	10000	1.0	34526.2	11.0	0.3758	0.6
944	0.0	0	0.3	cta2	2979	10000	1.0	34709.28	8.0	0.2979	0.45
945	0.0	0	0.3	cta9	5896	10000	0.0	34744.89	18.0	0.5896	0.19
946	0.0	0	0.3	ctt10	6847	10000	1.0	34203.49	8.0	0.6847	2.25
947	0.0	0	0.3	cta13	2613	10000	0.0	34671.9	7.0	0.2613	0.08
948	0.0	0	0.3	ctc14	7143	10000	1.0	34731.19	4.0	0.7143	2.5
949	0.0	0	0.3	ctt2	7763	10000	1.0	34339.7	14.0	0.7763	3.75
950	1.0	0	0.3	ctc10	8340	10000	0.0	34537.23	19.0	0.834	1.0
951	1.0	0	0.3	cta2	5646	10000	0.0	34709.66	16.0	0.5646	0.34
952	0.0	0	0.3	ctc9	8570	10000	0.0	34790.99	15.0	0.857	0.32
953	0.0	0	0.3	ctc6	9020	10000	1.0	34839.95	18.0	0.902	9.5
954	0.0	0	0.3	ctc10	5033	10000	0.0	34681.09	7.0	0.5033	0.16
955	0.0	0	0.3	cta6	5129	10000	0.0	34222.7	16.0	0.5129	0.17
956	0.0	0	0.3	cta6	4489	10000	1.0	34922.96	15.0	0.4489	0.8
957	0.0	0	0.3	ctc12	7245	10000	0.0	34775.93	11.0	0.7245	0.24
958	0.0	0	0.3	ctt6	7965	10000	1.0	34615.65	13.0	0.7965	3.5
959	0.0	0	0.3	ctc10	8343	10000	1.0	35609.62	8.0	0.8343	4.5
960	1.0	0	0.3	cta6	5486	10000	0.0	35099.16	14.0	0.5486	0.3
961	0.0	0	0.3	ctc14	5139	10000	0.0	35007.32	7.0	0.5139	0.16
962	0.0	0	0.3	cta12	4087	10000	1.0	34699.62	13.0	0.4087	0.7
963	0.0	0	0.3	ctc6	5053	10000	1.0	34818.13	1.0	0.5053	1.0
964	0.0	0	0.3	ctc2	6413	10000	1.0	34080.44	3.0	0.6413	2.0
965	0.0	0	0.3	ctc18	9002	10000	1.0	35061.89	15.0	0.9002	8.0
966	1.0	0	0.3	ctc10	5484	10000	0.0	35180.09	5.0	0.5484	0.3
967	0.0	0	0.3	ctc12	5058	10000	0.0	35096.07	7.0	0.5058	0.16
968	1.0	0	0.3	ctt14	8322	10000	0.0	34776.64	16.0	0.8322	0.85
969	0.0	0	0.3	cta18	5003	10000	1.0	35157.54	19.0	0.5003	1.0
970	0.0	0	0.3	ctc6	705	10000	0.0	34756.73	0.0	0.0705	0.02
971	0.0	0	0.3	ctc18	9065	10000	1.0	34938.07	17.0	0.9065	9.0
972	1.0	0	0.3	ctc8	7477	10000	0.0	35101.4	11.0	0.7477	0.6
973	0.0	0	0.3	ctc18	8110	10000	1.0	34650.61	8.0	0.811	4.5
974	0.0	0	0.3	ctc8	3816	10000	0.0	35035.4	5.0	0.3816	0.12
975	0.0	0	0.3	ctc10	8092	10000	1.0	34976.98	7.0	0.8092	4.0
976	0.0	0	0.3	cta9	4898	10000	1.0	34958.93	18.0	0.4898	0.95
977	0.0	0	0.3	ctc11	7701	10000	1.0	35227.57	5.0	0.7701	3.0
978	1.0	0	0.3	cta9	5770	10000	0.0	34474.84	17.0	0.577	0.36
979	1.0	0	0.3	ctc9	8033	10000	0.0	34657.17	15.0	0.8033	0.8
980	0.0	0	0.3	cta8	2026	10000	0.0	34809.46	5.0	0.2026	0.06
981	0.0	0	0.3	cta10	474	10000	1.0	35170.15	0.0	0.0474	0.05
982	1.0	0	0.3	ctc13	5483	10000	0.0	35054.97	5.0	0.5483	0.3
983	0.0	0	0.3	cta8	4985	10000	0.0	34557.1	15.0	0.4985	0.16
984	1.0	0	0.3	ctc18	5413	10000	0.0	34886.81	5.0	0.5413	0.3
985	1.0	0	0.3	cta12	1095	10000	0.0	34634.45	1.0	0.1095	0.04
986	0.0	0	0.3	cta10	1368	10000	0.0	34948.24	3.0	0.1368	0.04
987	1.0	0	0.3	cta6	5214	10000	0.0	35096.69	13.0	0.5214	0.28
988	0.0	0	0.3	ctc11	9139	10000	1.0	35089.17	17.0	0.9139	9.0
989	1.0	0	0.3	ctc12	7129	10000	0.0	35137.42	10.0	0.7129	0.55
990	1.0	0	0.3	ctc8	4845	10000	0.0	34856.5	4.0	0.4845	0.25
991	1.0	0	0.3	ctc10	3349	10000	0.0	34317.66	2.0	0.3349	0.15
992	1.0	0	0.3	ctc10	8303	10000	0.0	34921.12	16.0	0.8303	0.85
993	0.0	0	0.3	cta10	3027	10000	1.0	34757.48	8.0	0.3027	0.45
994	0.0	0	0.3	cta14	4508	10000	0.0	34986.45	13.0	0.4508	0.14
995	0.0	0	0.3	ctt6	8073	10000	1.0	34647.58	16.0	0.8073	4.25
996	0.0	0	0.3	ctt18	1287	10000	0.0	34713.58	1.0	0.1287	0.04
997	0.0	0	0.3	ctc12	5693	10000	0.0	34771.7	8.0	0.5693	0.18
998	1.0	0	0.3	ctc12	6265	10000	0.0	35285.65	7.0	0.6265	0.4
999	0.0	0	0.3	cta14	5139	10000	0.0	35007.32	15.0	0.5139	0.16
1000	0.0	0	0.3	ctc2	7885	10000	1.0	34750.99	7.0	0.7885	4.0
1001	0.0	0	0.3	ctc9	8903	10000	0.0	35199.06	16.0	0.8903	0.34
1002	0.0	0	0.3	cta6	345	10000	0.0	33997.34	0.0	0.0345	0.01
1003	0.0	0	0.3	cta14	1678	10000	0.0	35125.51	4.0	0.1678	0.05
1004	1.0	0	0.3	cta18	579	10000	0.0	34900.0	0.0	0.0579	0.02
1005	0.0	0	0.3	ctt10	3348	10000	1.0	34736.25	1.0	0.3348	0.5
1006	1.0	0	0.3	ctc14	3413	10000	0.0	34793.52	2.0	0.3413	0.15
1007	0.0	0	0.3	ctc13	8278	10000	1.0	34538.81	9.0	0.8278	5.0
1008	0.0	0	0.3	cta6	3008	10000	0.0	35087.95	8.0	0.3008	0.09
1009	0.0	0	0.3	cta10	1309	10000	1.0	35275.37	2.0	0.1309	0.15
1010	1.0	0	0.3	cta14	624	10000	0.0	34466.36	0.0	0.0624	0.02
1011	0.0	0	0.3	cta14	912	10000	1.0	34749.46	1.0	0.0912	0.1
1012	0.0	0	0.3	ctt6	7455	10000	1.0	35093.31	10.0	0.7455	2.75
1013	0.0	0	0.3	ctt6	8243	10000	1.0	34441.43	18.0	0.8243	4.75
1014	0.0	0	0.3	ctc11	4456	10000	0.0	34909.13	6.0	0.4456	0.14
1015	0.0	0	0.3	ctc2	7095	10000	1.0	35006.22	4.0	0.7095	2.5
1016	1.0	0	0.3	ctt18	8160	10000	0.0	34820.07	16.0	0.816	0.85
1017	0.0	0	0.3	cta14	1688	10000	1.0	34580.91	3.0	0.1688	0.2
1018	1.0	0	0.3	ctt14	6700	10000	0.0	35179.24	8.0	0.67	0.45
1019	0.0	0	0.3	ctc13	9052	10000	1.0	35233.88	13.0	0.9052	7.0
1020	1.0	0	0.3	cta18	2533	10000	0.0	35082.06	4.0	0.2533	0.1
1021	1.0	0	0.3	ctc13	3419	10000	0.0	35225.51	2.0	0.3419	0.15
1022	0.0	0	0.3	ctt14	7085	10000	1.0	34910.32	9.0	0.7085	2.5
1023	0.0	0	0.3	ctc12	8503	10000	1.0	35029.51	10.0	0.8503	5.5
1024	1.0	0	0.3	ctc18	7137	10000	0.0	34940.44	10.0	0.7137	0.55
1025	0.0	0	0.3	cta2	4291	10000	1.0	34834.12	15.0	0.4291	0.8
1026	0.0	0	0.3	cta9	4994	10000	1.0	34658.85	19.0	0.4994	1.0
1027	0.0	0	0.3	ctt10	9386	10000	0.0	34772.11	19.0	0.9386	0.4
1028	0.0	0	0.3	ctc8	9250	10000	1.0	35256.88	19.0	0.925	10.0
1029	0.0	0	0.3	ctc12	9702	10000	0.0	35322.08	18.0	0.9702	0.38
1030	1.0	0	0.3	cta2	2092	10000	0.0	35033.27	3.0	0.2092	0.08
1031	0.0	0	0.3	ctc11	8891	10000	1.0	34718.91	15.0	0.8891	8.0
1032	1.0	0	0.3	ctc6	8516	10000	0.0	34752.44	19.0	0.8516	1.0
1033	0.0	0	0.3	ctt6	2067	10000	0.0	34982.08	2.0	0.2067	0.06
1034	1.0	0	0.3	cta8	1070	10000	0.0	34782.84	1.0	0.107	0.04
1035	0.0	0	0.3	cta6	3486	10000	0.0	34725.24	10.0	0.3486	0.11
1036	1.0	0	0.3	cta9	3889	10000	0.0	34671.85	8.0	0.3889	0.18
1037	0.0	0	0.3	ctc2	9052	10000	1.0	34883.91	18.0	0.9052	9.5
1038	1.0	0	0.3	ctt10	7753	10000	0.0	35429.46	12.0	0.7753	0.65
1039	1.0	0	0.3	cta12	3936	10000	0.0	34733.88	8.0	0.3936	0.18
1040	0.0	0	0.3	cta6	5053	10000	1.0	34818.13	19.0	0.5053	1.0
1041	0.0	0	0.3	ctc11	8989	10000	1.0	35197.62	14.0	0.8989	7.5
1042	1.0	0	0.3	ctc18	3429	10000	0.0	35352.65	2.0	0.3429	0.15
1043	1.0	0	0.3	cta6	2082	10000	0.0	35147.85	3.0	0.2082	0.08
1044	0.0	0	0.3	ctc18	8773	10000	1.0	34823.75	16.0	0.8773	8.5
1045	0.0	0	0.3	ctt6	1980	10000	1.0	35050.9	0.0	0.198	0.25
1046	0.0	0	0.3	ctc10	4944	10000	1.0	34440.03	1.0	0.4944	1.0
1047	0.0	0	0.3	cta2	2640	10000	1.0	34455.06	7.0	0.264	0.4
1048	1.0	0	0.3	ctc11	8495	10000	0.0	35230.26	17.0	0.8495	0.9
1049	0.0	0	0.3	ctt2	6710	10000	0.0	34715.64	15.0	0.671	0.32
1050	0.0	0	0.3	cta9	4673	10000	1.0	34677.4	16.0	0.4673	0.85
1051	0.0	0	0.3	ctc2	1400	10000	0.0	34433.53	1.0	0.14	0.04
1052	0.0	0	0.3	ctc6	8515	10000	1.0	34972.95	11.0	0.8515	6.0
1053	0.0	0	0.3	ctc12	7389	10000	1.0	34843.17	5.0	0.7389	3.0
1054	1.0	0	0.3	ctc6	8177	10000	0.0	35004.96	16.0	0.8177	0.85
1055	0.0	0	0.3	cta2	3197	10000	1.0	34490.9	9.0	0.3197	0.5
1056	0.0	0	0.3	cta2	3028	10000	0.0	34751.96	9.0	0.3028	0.1
1057	1.0	0	0.3	ctc6	7651	10000	0.0	35150.8	12.0	0.7651	0.65
1058	0.0	0	0.3	ctc13	5020	10000	0.0	34873.8	7.0	0.502	0.16
1059	0.0	0	0.3	ctt10	7587	10000	0.0	35244.1	12.0	0.7587	0.26
1060	1.0	0	0.3	ctc10	1370	10000	0.0	34755.07	0.0	0.137	0.05
1061	0.0	0	0.3	cta10	5906	10000	0.0	35636.48	18.0	0.5906	0.19
1062	0.0	0	0.3	cta11	4944	10000	1.0	34478.59	19.0	0.4944	1.0
1063	0.0	0	0.3	ctc9	8699	10000	0.0	34289.8	17.0	0.8699	0.36
1064	0.0	0	0.3	cta12	4484	10000	1.0	35267.25	16.0	0.4484	0.85
1065	0.0	0	0.3	ctc2	4292	10000	0.0	34659.4	7.0	0.4292	0.16
1066	0.0	0	0.3	cta9	1985	10000	0.0	34544.84	5.0	0.1985	0.06
1067	1.0	0	0.3	ctt6	4913	10000	0.0	35118.93	4.0	0.4913	0.25
1068	1.0	0	0.3	ctc18	2533	10000	0.0	35082.06	1.0	0.2533	0.1
1069	0.0	0	0.3	ctc8	5019	10000	1.0	34930.05	1.0	0.5019	1.0
1070	0.0	0	0.3	ctc12	6738	10000	0.0	34929.04	10.0	0.6738	0.22
1071	0.0	0	0.3	ctc9	5911	10000	0.0	34437.15	9.0	0.5911	0.2
1072	0.0	0	0.3	cta9	2573	10000	1.0	34891.98	6.0	0.2573	0.35
1073	0.0	0	0.3	ctt14	6845	10000	1.0	34614.63	8.0	0.6845	2.25
1074	0.0	0	0.3	ctc13	9611	10000	0.0	34644.22	18.0	0.9611	0.38
1075	0.0	0	0.3	cta9	677	10000	0.0	34541.19	1.0	0.0677	0.02
1076	0.0	0	0.3	cta11	4607	10000	1.0	35270.77	16.0	0.4607	0.85
1077	0.0	0	0.3	ctt6	6036	10000	0.0	34841.32	9.0	0.6036	0.2
1078	1.0	0	0.3	cta14	3177	10000	0.0	34246.59	6.0	0.3177	0.14
1079	0.0	0	0.3	ctc14	4508	10000	0.0	34986.45	6.0	0.4508	0.14
1080	1.0	0	0.3	cta9	5617	10000	0.0	34439.95	16.0	0.5617	0.34
1081	1.0	0	0.3	cta9	2835	10000	0.0	34833.19	5.0	0.2835	0.12
1082	0.0	0	0.3	cta18	2612	10000	0.0	34995.63	7.0	0.2612	0.08
1083	0.0	0	0.3	ctt14	7321	10000	1.0	34829.95	10.0	0.7321	2.75
1084	0.0	0	0.3	cta2	1661	10000	0.0	34719.33	4.0	0.1661	0.05
1085	1.0	0	0.3	ctt2	8461	10000	0.0	35061.32	19.0	0.8461	1.0
1086	1.0	0	0.3	ctt10	5416	10000	0.0	35159.62	5.0	0.5416	0.3
1087	1.0	0	0.3	cta8	5921	10000	0.0	34745.44	18.0	0.5921	0.38
1088	0.0	0	0.3	ctt18	7508	10000	0.0	34081.31	12.0	0.7508	0.26
1089	1.0	0	0.3	cta10	2126	10000	0.0	35265.4	3.0	0.2126	0.08
1090	1.0	0	0.3	ctt18	8478	10000	0.0	35077.01	18.0	0.8478	0.95
1091	0.0	0	0.3	ctt18	4246	10000	1.0	34927.9	2.0	0.4246	0.75
1092	0.0	0	0.3	ctt14	3226	10000	0.0	35089.55	4.0	0.3226	0.1
1093	0.0	0	0.3	ctc14	6784	10000	1.0	34642.24	3.0	0.6784	2.0
1094	1.0	0	0.3	cta2	5261	10000	0.0	34791.02	14.0	0.5261	0.3
1095	0.0	0	0.3	cta6	5974	10000	0.0	34951.16	19.0	0.5974	0.2
1096	0.0	0	0.3	cta18	5270	10000	0.0	35087.27	16.0	0.527	0.17
1097	0.0	0	0.3	ctc18	5003	10000	1.0	35157.54	1.0	0.5003	1.0
1098	1.0	0	0.3	cta2	5172	10000	0.0	35188.2	13.0	0.5172	0.28
1099	1.0	0	0.3	ctc13	8180	10000	0.0	34977.94	15.0	0.818	0.8
1100	0.0	0	0.3	ctt6	8509	10000	0.0	35393.39	16.0	0.8509	0.34
1101	0.0	0	0.3	ctc8	8896	10000	1.0	34756.36	17.0	0.8896	9.0
1102	0.0	0	0.3	ctt10	8020	10000	1.0	35162.33	16.0	0.802	4.25
1103	1.0	0	0.3	cta13	4144	10000	0.0	35203.69	9.0	0.4144	0.2
1104	0.0	0	0.3	ctc14	8496	10000	1.0	34757.48	10.0	0.8496	5.5
1105	1.0	0	0.3	cta13	3240	10000	0.0	34500.78	6.0	0.324	0.14
1106	0.0	0	0.3	ctc2	3028	10000	0.0	34751.96	4.0	0.3028	0.1
1107	0.0	0	0.3	ctt14	7229	10000	0.0	34756.26	11.0	0.7229	0.24
1108	0.0	0	0.3	ctc12	1337	10000	0.0	34763.95	1.0	0.1337	0.04
1109	0.0	0	0.3	ctt2	5448	10000	0.0	34759.08	10.0	0.5448	0.22
1110	1.0	0	0.3	ctt10	8576	10000	0.0	35062.62	18.0	0.8576	0.95
1111	0.0	0	0.3	ctc8	7884	10000	1.0	34845.56	6.0	0.7884	3.5
1112	0.0	0	0.3	cta14	688	10000	0.0	34879.95	1.0	0.0688	0.02
1113	0.0	0	0.3	cta18	3195	10000	0.0	34724.18	9.0	0.3195	0.1
1114	0.0	0	0.3	ctc12	9072	10000	1.0	34888.12	18.0	0.9072	9.5
1115	1.0	0	0.3	ctc9	8492	10000	0.0	35157.98	18.0	0.8492	0.95
1116	0.0	0	0.3	ctt14	7803	10000	1.0	35100.19	13.0	0.7803	3.5
1117	0.0	0	0.3	cta2	2268	10000	0.0	35026.74	6.0	0.2268	0.07
1118	1.0	0	0.3	ctc13	8572	10000	0.0	34981.63	19.0	0.8572	1.0
1119	0.0	0	0.3	ctt2	4951	10000	0.0	35362.06	8.0	0.4951	0.18
1120	0.0	0	0.3	cta9	3422	10000	1.0	34713.11	9.0	0.3422	0.5
1121	1.0	0	0.3	ctc13	8472	10000	0.0	35075.26	17.0	0.8472	0.9
1122	1.0	0	0.3	ctc14	8561	10000	0.0	35301.38	17.0	0.8561	0.9
1123	0.0	0	0.3	ctc11	8319	10000	1.0	34626.36	9.0	0.8319	5.0
1124	0.0	0	0.3	ctc8	7938	10000	0.0	34634.49	14.0	0.7938	0.3
1125	0.0	0	0.3	cta12	3018	10000	0.0	34613.66	8.0	0.3018	0.09
1126	0.0	0	0.3	cta12	5064	10000	1.0	35100.52	19.0	0.5064	1.0
1127	0.0	0	0.3	cta11	4447	10000	1.0	34684.68	15.0	0.4447	0.8
1128	0.0	0	0.3	ctc14	1376	10000	0.0	35061.7	1.0	0.1376	0.04
1129	1.0	0	0.3	cta2	5958	10000	0.0	34722.5	18.0	0.5958	0.38
1130	1.0	0	0.3	cta2	1126	10000	0.0	34592.48	1.0	0.1126	0.04
1131	0.0	0	0.3	ctc13	8790	10000	1.0	34996.96	12.0	0.879	6.5
1132	1.0	0	0.3	ctc11	6308	10000	0.0	35330.43	7.0	0.6308	0.4
1133	0.0	0	0.3	cta9	3536	10000	1.0	34454.7	10.0	0.3536	0.55
1134	0.0	0	0.3	cta13	1652	10000	0.0	34771.21	4.0	0.1652	0.05
1135	1.0	0	0.3	cta6	6166	10000	0.0	35330.84	18.0	0.6166	0.38
1136	1.0	0	0.3	ctt14	3423	10000	0.0	34680.13	2.0	0.3423	0.15
1137	1.0	0	0.3	ctc11	8016	10000	0.0	35185.79	13.0	0.8016	0.7
1138	0.0	0	0.3	cta12	510	10000	1.0	34406.79	0.0	0.051	0.05
1139	0.0	0	0.3	ctc2	6346	10000	0.0	34993.2	13.0	0.6346	0.28
1140	0.0	0	0.3	cta2	2590	10000	0.0	34727.96	7.0	0.259	0.08
1141	0.0	0	0.3	cta8	3209	10000	1.0	34821.4	9.0	0.3209	0.5
1142	0.0	0	0.3	ctc8	8295	10000	0.0	34520.79	15.0	0.8295	0.32
1143	1.0	0	0.3	cta8	3604	10000	0.0	35091.62	7.0	0.3604	0.16
1144	0.0	0	0.3	ctc13	8237	10000	1.0	35117.74	8.0	0.8237	4.5
1145	0.0	0	0.3	cta6	3772	10000	1.0	34576.39	11.0	0.3772	0.6
1146	1.0	0	0.3	cta12	5249	10000	0.0	35219.85	13.0	0.5249	0.28
1147	1.0	0	0.3	ctt2	7859	10000	0.0	34818.43	14.0	0.7859	0.75
1148	1.0	0	0.3	cta13	601	10000	0.0	35212.58	0.0	0.0601	0.02
1149	0.0	0	0.3	cta6	2550	10000	1.0	34482.9	6.0	0.255	0.35
1150	1.0	0	0.3	cta2	4682	10000	0.0	34744.85	11.0	0.4682	0.24
1151	1.0	0	0.3	ctc9	4196	10000	0.0	34569.38	3.0	0.4196	0.2
1152	0.0	0	0.3	cta12	3066	10000	1.0	34561.33	8.0	0.3066	0.45
1153	1.0	0	0.3	cta18	1055	10000	0.0	34377.98	1.0	0.1055	0.04
1154	0.0	0	0.3	ctt18	7489	10000	1.0	35080.87	12.0	0.7489	3.25
1155	0.0	0	0.3	cta10	3597	10000	1.0	34726.82	10.0	0.3597	0.55
1156	0.0	0	0.3	ctc12	8858	10000	1.0	34690.31	12.0	0.8858	6.5
1157	1.0	0	0.3	ctt6	8496	10000	0.0	34823.28	19.0	0.8496	1.0
1158	0.0	0	0.3	ctc9	7825	10000	0.0	34881.16	13.0	0.7825	0.28
1159	1.0	0	0.3	cta13	5141	10000	0.0	34880.61	13.0	0.5141	0.28
1160	0.0	0	0.3	cta11	1278	10000	1.0	34598.32	2.0	0.1278	0.15
1161	0.0	0	0.3	cta14	1376	10000	0.0	35061.7	3.0	0.1376	0.04
1162	1.0	0	0.3	ctt2	7360	10000	0.0	34877.18	12.0	0.736	0.65
1163	0.0	0	0.3	ctt6	647	10000	0.0	34830.93	0.0	0.0647	0.02
1164	0.0	0	0.3	ctc6	5607	10000	0.0	34723.68	8.0	0.5607	0.18
1165	0.0	0	0.3	cta12	4581	10000	0.0	34915.25	13.0	0.4581	0.14
1166	0.0	0	0.3	cta6	1370	10000	0.0	34705.41	3.0	0.137	0.04
1167	1.0	0	0.3	cta8	5154	10000	0.0	34736.83	13.0	0.5154	0.28
1168	0.0	0	0.3	cta10	890	10000	1.0	34390.58	1.0	0.089	0.1
1169	0.0	0	0.3	ctt14	6003	10000	1.0	34940.63	5.0	0.6003	1.5
1170	1.0	0	0.3	ctc8	5859	10000	0.0	35142.75	6.0	0.5859	0.35
1171	0.0	0	0.3	cta8	4066	10000	1.0	35732.95	12.0	0.4066	0.65
1172	1.0	0	0.3	cta2	5838	10000	0.0	34795.6	17.0	0.5838	0.36
1173	0.0	0	0.3	ctt6	8845	10000	0.0	35253.8	18.0	0.8845	0.38
1174	1.0	0	0.3	ctc11	7012	10000	0.0	35002.44	9.0	0.7012	0.5
1175	1.0	0	0.3	ctc6	1453	10000	0.0	35125.0	0.0	0.1453	0.05
1176	1.0	0	0.3	cta8	4423	10000	0.0	34606.99	10.0	0.4423	0.22
1177	1.0	0	0.3	ctc6	7985	10000	0.0	34720.86	14.0	0.7985	0.75
1178	0.0	0	0.3	cta18	1992	10000	1.0	34166.55	4.0	0.1992	0.25
1179	1.0	0	0.3	ctc14	4778	10000	0.0	34431.74	4.0	0.4778	0.25
1180	0.0	0	0.3	cta13	4783	10000	0.0	34958.51	14.0	0.4783	0.15
1181	1.0	0	0.3	cta14	3993	10000	0.0	35223.99	8.0	0.3993	0.18
1182	0.0	0	0.3	ctc2	8631	10000	1.0	34880.73	12.0	0.8631	6.5
1183	0.0	0	0.3	ctt2	3594	10000	0.0	34792.4	5.0	0.3594	0.12
1184	0.0	0	0.3	ctc13	9185	10000	1.0	35138.59	19.0	0.9185	10.0
1185	0.0	0	0.3	ctc18	8498	10000	1.0	34911.6	11.0	0.8498	6.0
1186	0.0	0	0.3	ctc14	8768	10000	0.0	34478.96	15.0	0.8768	0.32
1187	0.0	0	0.3	ctc13	9503	10000	0.0	35178.75	16.0	0.9503	0.34
1188	1.0	0	0.3	ctt18	2518	10000	0.0	35771.13	1.0	0.2518	0.1
1189	0.0	0	0.3	ctt14	8495	10000	1.0	35043.52	19.0	0.8495	5.0
1190	0.0	0	0.3	ctc6	6706	10000	1.0	34584.99	3.0	0.6706	2.0
1191	0.0	0	0.3	ctc12	9281	10000	0.0	34982.36	16.0	0.9281	0.34
1192	0.0	0	0.3	ctc12	8984	10000	1.0	35081.91	17.0	0.8984	9.0
1193	0.0	0	0.3	ctt6	8078	10000	0.0	34678.78	15.0	0.8078	0.32
1194	1.0	0	0.3	ctc8	7654	10000	0.0	35163.29	12.0	0.7654	0.65
1195	0.0	0	0.3	ctt2	4488	10000	0.0	34974.8	7.0	0.4488	0.16
1196	0.0	0	0.3	cta18	1298	10000	1.0	34967.53	2.0	0.1298	0.15
1197	0.0	0	0.3	ctc13	2018	10000	0.0	35056.34	2.0	0.2018	0.06
1198	0.0	0	0.3	cta10	4028	10000	1.0	34016.68	13.0	0.4028	0.7
1199	1.0	0	0.3	cta6	3294	10000	0.0	34695.29	6.0	0.3294	0.14
1200	0.0	0	0.3	ctc18	4537	10000	0.0	35102.84	6.0	0.4537	0.14
1201	1.0	0	0.3	cta13	4414	10000	0.0	34704.6	10.0	0.4414	0.22
1202	0.0	0	0.3	cta13	1303	10000	0.0	34803.72	3.0	0.1303	0.04
1203	0.0	0	0.3	ctt6	4903	10000	0.0	34596.49	7.0	0.4903	0.16
1204	1.0	0	0.3	ctt2	7770	10000	0.0	34933.86	13.0	0.777	0.7
1205	0.0	0	0.3	cta9	3768	10000	1.0	34191.03	11.0	0.3768	0.6
1206	1.0	0	0.3	cta6	5551	10000	0.0	35287.08	15.0	0.5551	0.32
1207	1.0	0	0.3	cta9	5155	10000	0.0	34845.07	13.0	0.5155	0.28
1208	0.0	0	0.3	cta11	4296	10000	0.0	35115.29	12.0	0.4296	0.13
1209	0.0	0	0.3	cta11	4093	10000	1.0	34853.52	13.0	0.4093	0.7
1210	1.0	0	0.3	cta14	6128	10000	0.0	34894.66	18.0	0.6128	0.38
1211	1.0	0	0.3	cta18	3143	10000	0.0	35341.22	6.0	0.3143	0.14
1212	1.0	0	0.3	ctc9	1355	10000	0.0	34379.35	0.0	0.1355	0.05
1213	0.0	0	0.3	cta8	2558	10000	0.0	34733.19	7.0	0.2558	0.08
1214	0.0	0	0.3	cta2	2167	10000	1.0	34477.23	5.0	0.2167	0.3
1215	0.0	0	0.3	cta18	3784	10000	1.0	35165.76	11.0	0.3784	0.6
1216	0.0	0	0.3	cta12	4009	10000	1.0	35100.61	12.0	0.4009	0.65
1217	0.0	0	0.3	cta13	5020	10000	0.0	34873.8	15.0	0.502	0.16
1218	0.0	0	0.3	cta10	334	10000	0.0	34963.67	0.0	0.0334	0.01
1219	1.0	0	0.3	cta2	5491	10000	0.0	35176.87	15.0	0.5491	0.32
1220	0.0	0	0.3	cta8	1288	10000	1.0	34780.76	2.0	0.1288	0.15
1221	0.0	0	0.3	ctc10	6170	10000	0.0	34700.47	9.0	0.617	0.2
1222	0.0	0	0.3	cta18	4784	10000	1.0	34265.56	18.0	0.4784	0.95
1223	0.0	0	0.3	cta2	4258	10000	0.0	34648.54	14.0	0.4258	0.15
1224	1.0	0	0.3	cta14	4639	10000	0.0	34324.56	11.0	0.4639	0.24
1225	1.0	0	0.3	cta9	5052	10000	0.0	34944.76	12.0	0.5052	0.26
1226	0.0	0	0.3	ctc10	3259	10000	1.0	34920.4	0.0	0.3259	0.5
1227	0.0	0	0.3	ctc18	10029	10000	0.0	35075.17	19.0	1.0029	0.4
1228	0.0	0	0.3	cta14	4074	10000	0.0	34542.89	12.0	0.4074	0.13
1229	1.0	0	0.3	ctt10	8286	10000	0.0	34660.3	17.0	0.8286	0.9
1230	0.0	0	0.3	cta11	3124	10000	1.0	34952.58	8.0	0.3124	0.45
1231	0.0	0	0.3	ctc18	8436	10000	1.0	35169.33	9.0	0.8436	5.0
1232	0.0	0	0.3	ctc13	7664	10000	0.0	35028.39	12.0	0.7664	0.26
1233	1.0	0	0.3	ctc12	5373	10000	0.0	34665.57	5.0	0.5373	0.3
1234	0.0	0	0.3	cta14	3870	10000	0.0	34601.63	11.0	0.387	0.12
1235	0.0	0	0.3	cta14	2629	10000	0.0	34935.13	7.0	0.2629	0.08
1236	0.0	0	0.3	ctt10	8296	10000	0.0	35268.44	14.0	0.8296	0.3
1237	1.0	0	0.3	ctc18	8271	10000	0.0	35544.59	16.0	0.8271	0.85
1238	0.0	0	0.3	ctt14	9204	10000	0.0	34532.38	16.0	0.9204	0.34
1239	1.0	0	0.3	ctc2	3553	10000	0.0	35373.44	2.0	0.3553	0.15
1240	0.0	0	0.3	cta11	2282	10000	1.0	35173.51	5.0	0.2282	0.3
1241	1.0	0	0.3	ctc2	5261	10000	0.0	34791.02	5.0	0.5261	0.3
1242	1.0	0	0.3	ctc11	4231	10000	0.0	34956.58	3.0	0.4231	0.2
1243	0.0	0	0.3	ctc11	7185	10000	0.0	34759.84	11.0	0.7185	0.24
